user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
771_196,364.84000000000003,3.55,3.6484000000000005,100.0,2.579079572250534,6.651651439999999,4.467938450784657,8.01,8.01,-0.5,901.34,9.17,9.0134,100.0,4.2520727228023745,18.08012244,9.966017359005553,17.97,17.97,1.5,151.00879891399998,0.63334617,1.5100879891399999,100.0,3.2252366550470715,10.402151481059223,3.561252197753497,10.269742,10.269742,-3.405087,Walking
771_197,397.28999999999996,3.85,3.9728999999999997,100.0,2.489655516331527,6.198384590000001,4.688530580043176,10.0,10.0,-0.8,900.0500000000001,9.555,9.0005,100.0,3.948182968151299,15.588148750000002,9.828384862224311,16.66,16.66,1.08,198.18968064999999,1.03514645,1.9818968064999998,100.0,3.0185607021202343,9.111708712384603,3.611041908369315,11.727119,11.727119,-2.1792557,Walking
771_198,246.07,2.53,2.4607,100.0,2.1994200394649495,4.837448509999999,3.300377705657339,6.97,6.97,-3.6,933.6500000000001,9.445,9.336500000000001,100.0,4.120497633781629,16.978500750000002,10.205328657128097,17.47,17.47,1.76,144.71619462200002,0.88532263,1.4471619462200003,100.0,2.9026289594183337,8.425254876053959,3.2433828905390154,10.378705,10.378705,-3.3642259,Walking
771_199,372.11,3.68,3.7211000000000003,100.0,2.4352358797455333,5.930373790000001,4.447129298772412,8.43,8.43,-1.04,904.9399999999998,9.36,9.049399999999999,100.0,4.364931115149471,19.05262364,10.04710226881363,17.77,17.77,1.65,168.606284482,0.91937348,1.6860628448200001,100.0,3.301508392368309,10.899957664878375,3.7071236264199348,9.915613,9.915613,-3.405087,Walking
771_200,275.4,2.775,2.7539999999999996,100.0,2.3128640254022717,5.34934,3.596367055793944,8.05,8.05,-1.42,934.33,8.850000000000001,9.343300000000001,100.0,4.015734068635521,16.12612011,10.169728364120646,17.86,17.86,0.89,137.088800496,0.61291564,1.37088800496,100.0,3.0641553219806648,9.389047837222432,3.356841038739493,11.454713,11.454713,-3.9771416,Walking
771_201,148.17999999999998,1.31,1.4817999999999998,100.0,2.0230839725527954,4.09286876,2.5077081169865045,9.38,9.38,-3.6,953.55,9.04,9.535499999999999,100.0,2.9414025141078532,8.65184875,9.978858101005343,16.4,16.4,4.56,151.512747966,1.055577,1.51512747966,100.0,2.2370600006580736,5.0044374465443004,2.7018602343876275,8.499097,8.499097,-4.2086873,Upstairs
771_202,316.4,3.11,3.1639999999999997,100.0,2.1758901626690625,4.734497999999999,3.839973176989652,8.12,8.12,-0.69,939.8800000000001,9.16,9.398800000000001,100.0,4.211491963663233,17.736664559999998,10.299228417701977,18.05,18.05,1.61,142.101089944,0.49714268500000003,1.42101089944,100.0,3.203599671796566,10.263050857135065,3.5046145056856606,10.419566,10.419566,-3.214402,Walking
771_203,136.91000000000003,1.225,1.3691000000000002,100.0,2.604676983812004,6.784342189999998,2.9425799904165726,10.92,10.92,-6.05,892.4499999999999,7.97,8.9245,100.0,3.7761311881342263,14.259166750000002,9.690503960063172,19.11,19.11,0.89,310.612029708,2.6627780000000003,3.1061202970800004,100.0,2.3051330152293166,5.313638217900201,3.8680255322105292,10.691973,10.691973,-1.334794,Downstairs
771_204,129.28000000000003,1.32,1.2928000000000004,100.0,3.0944052998920486,9.57534416,3.3536064169785935,11.84,11.84,-7.31,898.27,8.1,8.9827,100.0,4.560246014197041,20.79584371,10.073963619152096,18.16,18.16,0.34,276.79270692599994,2.2201166,2.7679270692599993,100.0,2.430932217965751,5.909431448343886,3.6838636930654944,13.375181,13.375181,-0.8036005,Downstairs
771_205,418.13,4.18,4.1813,100.0,0.08260332923072786,0.00682331000000002,4.182115852053838,4.4,4.4,3.79,301.51,3.02,3.0151,100.0,0.08291555945659415,0.00687499,3.0162398777285606,3.26,3.26,2.34,814.3469655999997,8.158588,8.143469655999997,100.0,0.0670559518561273,0.004496500679331262,8.143745731472226,8.499097,8.499097,7.9679036,Sitting
771_206,429.5,4.27,4.295,100.0,0.09469424480928086,0.008967000000000017,4.296043761415844,4.63,4.63,4.14,306.65999999999997,3.06,3.0665999999999998,100.0,0.07897113396678554,0.00623643999999999,3.0676166644481513,3.3,3.3,2.83,800.7674615000001,8.008764,8.007674615,100.0,0.06485561164092678,0.004206250361318716,8.007937249384307,8.19945,8.19945,7.8180795,Sitting
771_207,365.93,3.965,3.6593,100.0,2.6049722666469983,6.785880509999999,4.491809991529027,8.5,8.5,-0.89,901.45,8.885,9.0145,100.0,4.231131379430329,17.90247275,9.958096354223532,17.77,17.77,1.61,172.61066463999995,0.92618364,1.7261066463999994,100.0,3.420531040873616,11.700032601579942,3.8313805287815255,10.119919,10.119919,-3.9090397,Walking
771_208,421.56999999999994,4.21,4.215699999999999,100.0,0.06701126770924438,0.00449051000000002,4.216232559999507,4.4,4.4,4.02,303.19000000000005,3.02,3.0319000000000007,100.0,0.061379068093284014,0.003767389999999996,3.0325212282851375,3.21,3.21,2.83,806.6378194000001,8.076866,8.066378194000002,100.0,0.04504426785815454,0.0020289860668771744,8.06650396111634,8.158588,8.158588,7.8861814,Sitting
771_209,336.71,3.375,3.3670999999999998,100.0,2.2409311881447853,5.021772589999999,4.044642753074739,7.63,7.63,-1.23,898.4499999999998,9.075,8.984499999999999,100.0,4.60975170155617,21.249810750000005,10.09807164759688,18.5,18.5,1.14,157.34225702599994,0.939803985,1.5734225702599993,100.0,3.1701565982195934,10.049892857235223,3.5391455807636407,11.114203,11.114203,-3.568531,Walking
771_210,342.38000000000005,3.355,3.4238000000000004,100.0,2.5352225858886634,6.427353560000001,4.260253513583435,9.0,9.0,-1.18,915.91,8.79,9.1591,100.0,4.3930791240313445,19.299144190000003,10.158162087700708,17.31,17.31,0.31,149.08832495000001,0.91937348,1.4908832495000002,100.0,3.2622495209491658,10.64227193693306,3.5867819560955665,11.985906,11.985906,-4.099725,Walking
771_211,420.72,4.42,4.2072,100.0,5.391463823489869,29.06788216,6.838743598059515,15.89,15.89,-5.43,744.29,6.91,7.4429,100.0,7.561325319677761,57.17364059,10.609919933722404,19.57,19.57,-9.23,162.84487879,1.7297841,1.6284487879,100.0,5.1948071452757,26.98602127660747,5.4440671130525615,10.651112,11.604536,-11.604536,Jogging
771_212,435.55999999999995,4.37,4.355599999999999,100.0,0.06436334360488132,0.004142640000000016,4.356075527352573,4.52,4.52,4.14,306.28,3.06,3.0627999999999997,100.0,0.0720011111025378,0.005184159999999992,3.0636461936718478,3.26,3.26,2.83,799.1057824999999,8.008764,7.9910578249999995,100.0,0.054190972462923134,0.0029366614964772934,7.991241569617967,8.117727,8.117727,7.8589406,Sitting
771_213,431.95000000000005,3.235,4.319500000000001,100.0,5.596420887495864,31.319926749999993,7.069512500873027,17.2,17.2,-6.36,730.1999999999999,7.025,7.302,100.0,7.148004616674502,51.09397,10.218276469150753,19.57,19.57,-6.24,182.62161938600002,1.4165162,1.8262161938600001,100.0,4.905631986958335,24.06522519146878,5.234528706405696,11.114203,11.114203,-7.504812,Jogging
771_214,431.95,3.985,4.3195,100.0,5.1002869282031575,26.012926750000002,6.683637258259907,16.4,16.4,-4.48,718.2,7.6,7.182,100.0,7.879212016439207,62.081981999999996,10.66129007203162,19.57,19.57,-9.47,170.47227217,1.2394516,1.7047227217,100.0,5.091594145467258,25.92433094215646,5.369395729505948,12.598822,12.598822,-8.308413,Jogging
771_215,-26.660000000000004,-0.38,-0.26660000000000006,100.0,1.7609504365540787,3.10094644,1.781017125128223,4.94,4.94,-4.59,944.21,8.945,9.4421,100.0,3.5771545381769574,12.796034590000001,10.096993958599757,17.47,17.47,1.14,199.00690016000001,1.55271965,1.9900690016000002,100.0,2.1462875460284274,4.606550230236729,2.926930962862969,7.6273947,7.6273947,-0.9942854,Upstairs
771_216,368.25,3.97,3.6825,100.0,2.3965672846803194,5.7435347499999985,4.393670561159541,8.24,8.24,-0.27,910.5899999999999,8.675,9.105899999999998,100.0,4.456546666422333,19.860808190000004,10.13795950869799,18.12,18.12,1.46,158.431883584,0.95342433,1.58431883584,100.0,3.276994995321378,10.738696199361357,3.639884939521959,11.073342,11.073342,-5.09401,Walking
771_217,251.39000000000001,2.01,2.5139,100.0,4.6339730027267105,21.473705790000004,5.271944517917464,15.66,15.66,-7.27,808.1300000000001,7.470000000000001,8.0813,100.0,7.98246887309935,63.71980931,11.35901487806051,19.57,19.57,-8.16,185.87688796,1.9477097,1.8587688796000001,100.0,4.6980520613438115,22.071693171096832,5.052396947871997,10.882658,10.882658,-10.7192135,Jogging
771_218,434.63,3.7350000000000003,4.3463,100.0,5.680199055490926,32.26466131000001,7.152271317560597,18.28,18.28,-5.82,789.48,8.69,7.8948,100.0,7.4521225808490295,55.53413096,10.856426575996357,19.57,19.57,-7.25,181.763539206,1.722974,1.81763539206,100.0,5.584232395187997,31.183651443467074,5.872601626360857,12.789507,12.789507,-10.079058,Jogging
771_219,384.1400000000001,3.49,3.841400000000001,100.0,2.6312795442521875,6.92363204,4.6561771873501545,8.81,8.81,-0.53,896.56,8.98,8.9656,100.0,4.024515951018209,16.19672864,9.827446870881571,16.93,16.93,1.38,174.65371722999996,0.42223078,1.7465371722999996,100.0,3.388562839988591,11.482358120551545,3.8121844413376995,11.114203,11.114203,-2.5333846,Walking
771_220,405.71000000000004,3.7199999999999998,4.0571,100.0,2.3245757871061117,5.403652589999998,4.6758649467237605,9.3,9.3,-1.88,870.23,8.620000000000001,8.702300000000001,100.0,4.04412112949155,16.354915710000004,9.596089880779568,17.58,17.58,0.61,185.11414577000002,0.939803985,1.8511414577000003,100.0,3.1799262709577865,10.111931088727493,3.679491239987286,11.182305,11.182305,-2.7513103,Walking
771_221,139.95,1.1,1.3995,100.0,1.843928618466561,3.4000727500000005,2.3148807744676616,7.89,7.89,-2.26,947.8399999999999,8.695,9.478399999999999,100.0,3.6415748571188264,13.261067440000001,10.153872857190994,18.66,18.66,1.99,169.43712757399996,0.92618364,1.6943712757399996,100.0,2.3862009942302054,5.693955184865221,2.9265763623930976,9.084772,9.084772,-2.7240696,Upstairs
771_222,189.54,2.03,1.8954,100.0,2.4207021378104328,5.85979884,3.07446580725823,6.24,6.24,-3.6,979.8699999999999,9.055,9.798699999999998,100.0,4.392797207930273,19.29666731,10.738304754475914,18.39,18.39,0.57,112.64027655,0.6673970499999999,1.1264027655,100.0,2.8041352567816467,7.863174538325873,3.0219129253590213,11.304889,11.304889,-3.1463003,Walking
771_223,90.5,1.0150000000000001,0.905,100.0,1.8649227866053868,3.4779370000000007,2.0729114790554855,4.06,4.06,-3.17,977.6899999999999,9.745000000000001,9.7769,100.0,3.886957858016987,15.108441390000003,10.521226877127972,17.88,17.88,1.65,115.064696418,0.48352233999999994,1.15064696418,100.0,2.4181955520110265,5.847669727765913,2.677995176235865,9.956474,9.956474,-1.9477097,Walking
771_224,113.93,1.4,1.1393,100.0,2.53065495672563,6.40421451,2.7752871923460463,8.08,8.08,-5.52,917.4300000000001,8.695,9.1743,100.0,4.116530639992857,16.94582451,10.055526092651743,18.58,18.58,-0.08,283.54839980799994,2.3971811499999998,2.8354839980799995,100.0,2.726480925975486,7.433698239708145,3.9336583154966425,13.633968,13.633968,-2.6423476,Downstairs
771_225,-136.22,-1.5,-1.3622,100.0,0.7663870823546024,0.58734916,1.5629900831419243,1.84,3.3,-3.3,966.3900000000001,9.66,9.663900000000002,100.0,0.3767808248836451,0.14196379000000003,9.671242267671719,10.76,10.76,8.47,133.6019903,1.1849703,1.3360199030000002,100.0,1.025131982465907,1.050895581474481,1.68399666350222,3.9090397,3.9090397,-2.2201166,Standing
771_226,-150.22,-1.53,-1.5022,100.0,0.2557560556467823,0.06541115999999998,1.5238162618898643,-0.61,2.03,-2.03,975.5799999999999,9.745000000000001,9.755799999999999,100.0,0.10676310224042777,0.011398360000000034,9.756384166277996,10.08,10.08,9.43,89.70361058,0.88532263,0.8970361058,100.0,0.2181299498864418,0.047580675037461606,0.9231762833534506,1.4165162,1.4165162,0.38136974,Standing
771_227,261.32,1.915,2.6132,100.0,4.159227543667213,17.29917376,4.912024837070758,14.56,14.56,-5.48,841.2099999999999,8.08,8.412099999999999,100.0,7.828497977900997,61.28538059,11.491249148808846,19.57,19.57,-7.97,216.34559717,1.8932283,2.1634559717,100.0,4.473226870975167,20.009758639214283,4.968933525485995,10.691973,10.760075,-10.760075,Jogging
771_228,94.21,0.99,0.9420999999999999,100.0,2.0552787134595643,4.224170590000001,2.2609119841338363,6.7,6.7,-3.36,968.5099999999998,9.615,9.685099999999998,100.0,3.145882545487037,9.896576990000002,10.183208678997008,16.74,16.74,3.38,191.352265014,1.3960857,1.91352265014,100.0,1.9891812535546414,3.9568420594932143,2.760146914947105,8.662541,8.662541,-1.4982382,Upstairs
771_229,431.35,4.29,4.3135,100.0,0.0962431815766708,0.009262750000000026,4.314573559461004,4.71,4.71,4.02,305.76,3.06,3.0576,100.0,0.06938472454366303,0.004814239999999994,3.0583871566562664,3.26,3.26,2.87,800.9853787,8.008764,8.009853786999999,100.0,0.051349813229794324,0.0026368033187347604,8.01001838277772,8.117727,8.117727,7.8180795,Sitting
771_230,142.24,1.27,1.4224,100.0,2.2346579693545943,4.9936962399999985,2.6489465830778847,9.08,9.08,-5.18,916.02,8.940000000000001,9.1602,100.0,3.4453934405231577,11.870735960000001,9.786725703727473,19.27,19.27,1.65,193.381699052,1.3756552,1.9338169905199998,100.0,2.328538556381091,5.4220918085533345,3.026836626145713,8.580819,8.580819,-2.7921712,Upstairs
771_231,336.17999999999995,3.585,3.3617999999999997,100.0,2.493225372885492,6.216172760000001,4.185435700139234,8.73,8.73,-2.91,931.35,9.379999999999999,9.3135,100.0,4.333251060116411,18.77706475,10.272212371247004,17.47,17.47,1.04,148.61161498599995,0.9942854,1.4861161498599995,100.0,3.165179483575953,10.018361163250134,3.496698782298076,10.923519,10.923519,-3.9499009,Walking
771_232,359.3399999999999,3.83,3.593399999999999,100.0,2.493558188613212,6.217832440000002,4.373826242547822,9.15,9.15,-2.49,884.3300000000002,8.675,8.843300000000001,100.0,3.8053441513219277,14.480644110000004,9.627284092619268,16.97,16.97,1.31,205.8987942,1.2258312500000001,2.058987942,100.0,3.4495605489073644,11.899467980578077,4.017324896729099,11.727119,11.727119,-6.0474343,Walking
771_233,-25.450000000000003,-0.42,-0.2545,100.0,2.0003641543479027,4.00145675,2.016488780033254,5.22,5.22,-4.29,945.72,9.094999999999999,9.4572,100.0,3.4288246032715057,11.75683816,10.059595916337793,17.35,17.35,2.22,210.665920062,1.334794,2.10665920062,100.0,2.4915835088193417,6.207988381420503,3.262821075231892,10.119919,10.119919,-1.8387469,Upstairs
771_234,-82.14,-1.13,-0.8214,100.0,0.8809801586869026,0.7761260400000001,1.2045015566615098,2.22,2.22,-2.22,964.91,9.72,9.649099999999999,100.0,0.6537921611643872,0.42744419,9.671224069371984,12.03,12.03,7.21,156.1845276,1.3756552,1.561845276,100.0,0.8434659359476578,0.7114347851040584,1.7750480137921831,4.2086873,4.2086873,0.23154591,Standing
771_235,373.90000000000003,3.95,3.7390000000000003,100.0,2.7403038152730437,7.509264999999999,4.635664569401026,9.43,9.43,-0.84,925.5899999999999,9.555,9.255899999999999,100.0,4.6797038570832665,21.89962819,10.371659124749522,18.31,18.31,0.46,160.22977263,0.6946377,1.6022977263000002,100.0,3.3364868176304685,11.132144284221893,3.7012838702169337,11.454713,11.454713,-3.5276701,Walking
771_236,217.42000000000007,2.07,2.174200000000001,100.0,2.137138357711077,4.5673603599999995,3.048689226536545,6.05,6.05,-1.73,962.76,9.545,9.6276,100.0,3.985526344160831,15.884420239999999,10.419937715744753,16.66,16.66,1.54,133.39768492,0.74230895,1.3339768492,100.0,3.2357501955483268,10.470079327991034,3.4999390797830454,10.923519,10.923519,-3.9090397,Walking
771_237,383.00999999999993,4.154999999999999,3.8300999999999994,100.0,2.5067335299149773,6.2837129900000015,4.5774861004704315,7.93,7.93,-1.8,889.3,9.190000000000001,8.892999999999999,100.0,4.095071061654486,16.769606999999997,9.790559534572067,16.93,16.93,1.5,181.27320941,0.994285415,1.8127320941,100.0,3.3215463393743314,11.03267008461102,3.7840015498928103,11.836082,11.836082,-3.0237172,Walking
771_238,198.13000000000002,1.5350000000000001,1.9813000000000003,100.0,3.637151812888761,13.22887331,4.14178983049599,9.96,9.96,-6.02,918.33,8.6,9.183300000000001,100.0,5.927480249650774,35.13502211,10.930142771254179,19.57,19.57,-3.91,113.28043210600002,1.57315015,1.1328043210600003,100.0,2.849781712841615,8.12125581084649,3.066675959513606,8.008764,8.008764,-4.9850473,Walking
771_239,170.82,1.0150000000000001,1.7082,100.0,4.501988756094355,20.26790276,4.815168740553128,12.83,12.83,-8.12,819.77,7.33,8.1977,100.0,8.01464644946987,64.23455771,11.464590834390908,19.57,19.57,-10.19,164.50655669600002,1.78426555,1.6450655669600003,100.0,4.627106753412603,21.41011690747652,4.910840826892473,9.384419,10.079058,-10.079058,Jogging
771_240,370.14,4.25,3.7014,100.0,2.552631982875714,6.51593004,4.496253106754557,8.85,8.85,-0.91,887.73,9.0,8.8773,100.0,3.9972562727450938,15.978057709999998,9.735733819286557,16.86,16.86,1.5,169.27368060999999,0.8853226000000001,1.6927368060999999,100.0,3.3251489886768217,11.056615796898491,3.7312161143016254,12.067628,12.067628,-2.8330324,Walking
771_241,416.34999999999997,3.45,4.1635,100.0,5.620337067294097,31.588188750000004,6.994492190288013,16.44,16.44,-4.71,749.3799999999999,7.164999999999999,7.4937999999999985,100.0,7.647580372902269,58.48548556,10.707124917549063,19.57,19.57,-7.89,165.73238928,1.9545198999999998,1.6573238928,100.0,4.954709143766939,24.549142699327714,5.224544495453499,11.032481,11.032481,-10.460427,Jogging
771_242,410.9200000000001,4.1,4.1092,100.0,0.032424681956805715,0.001051360000000002,4.109327925585886,4.18,4.18,4.02,300.7199999999999,3.02,3.007199999999999,100.0,0.02163700533807765,0.0004681600000000008,3.007277838843628,3.06,3.06,2.96,817.2889819999998,8.158588,8.172889819999998,100.0,0.03892575609191944,0.0015152144873276036,8.172982517070924,8.240311,8.240311,8.076866,Sitting
771_243,438.59999999999997,3.755,4.385999999999999,100.0,5.331777377197964,28.42785,6.903973203887745,14.52,14.52,-5.98,763.9400000000002,8.31,7.639400000000002,100.0,7.539946395034915,56.850791640000004,10.733649146492539,19.53,19.53,-8.05,180.224442214,0.49714268500000003,1.80224442214,100.0,5.791511128673521,33.54160115354924,6.065450198516511,12.14935,12.14935,-9.234595,Jogging
771_244,-138.12999999999997,-1.38,-1.3812999999999998,100.0,0.15434153685900628,0.023821309999999995,1.3898960392777584,-1.12,1.8,-1.8,970.3199999999999,9.7,9.703199999999999,100.0,0.09642489305153533,0.009297760000000026,9.70367909609546,10.0,10.0,9.47,139.7583885,1.4165162,1.397583885,100.0,0.15334714666617397,0.02351534739065707,1.4059715726153037,1.6480621,1.6480621,0.9942854,Standing
771_245,182.26000000000002,1.8399999999999999,1.8226000000000002,100.0,2.8806317432118944,8.298039239999998,3.4087989087067014,12.95,12.95,-4.94,930.85,9.47,9.3085,100.0,4.975190724987335,24.752522750000004,10.554652765486887,19.57,19.57,-1.65,106.688185362,0.66739702,1.06688185362,100.0,2.3053903007618977,5.314824438847033,2.5402876467893707,8.281172,8.281172,-4.0588636,Walking
771_246,83.69,0.995,0.8369,100.0,2.060248380657051,4.24462339,2.223741216958484,5.75,5.75,-4.33,959.66,9.445,9.5966,100.0,3.8731285080668316,15.001124440000002,10.348712770195142,16.7,16.7,1.84,130.033460654,0.7286886,1.30033460654,100.0,2.627833871181881,6.905510854530751,2.931958550780738,10.56939,10.56939,-2.7513103,Walking
771_247,291.66999999999996,2.49,2.9166999999999996,100.0,2.364105350867427,5.58899411,3.7544817218891877,7.44,7.44,-1.23,916.92,8.79,9.1692,100.0,4.510291937336207,20.342733359999997,10.218461821624622,19.0,19.0,0.15,144.17138055000004,0.91937348,1.4417138055000003,100.0,3.3090092733826877,10.949542371332623,3.6094433183389807,10.337844,10.337844,-4.5628166,Walking
